trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN12295F2665538:2024-02-06T00:30:41Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN12295F2665538:2024-02-06T00:30:41Z,20:18:00,20:22:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN12295F2665538:2024-02-06T00:30:41Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN2050F2883684:2024-02-03T00:31:17Z,07:19:00,07:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2050F2883684:2024-02-03T00:31:17Z,07:56:00,07:59:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2050F2883684:2024-02-03T00:31:17Z,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2050F2883685:2024-02-03T00:31:17Z,07:19:00,07:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2050F2883685:2024-02-03T00:31:17Z,07:56:00,07:59:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2050F2883685:2024-02-03T00:31:17Z,09:26:00,09:26:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2061F2978676:2024-02-03T00:31:17Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F2978676:2024-02-03T00:31:17Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F2994508:2024-02-07T00:29:39Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F2994508:2024-02-07T00:29:39Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F2997108:2024-02-03T00:31:17Z,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F2997108:2024-02-03T00:31:17Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F2999028:2024-02-03T00:31:17Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F2999028:2024-02-03T00:31:17Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3012869:2024-02-07T00:29:39Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3012869:2024-02-07T00:29:39Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2062F2993428:2024-02-03T00:31:17Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F2993428:2024-02-03T00:31:17Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3039135:2024-02-03T00:31:17Z,17:20:00,17:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3039135:2024-02-03T00:31:17Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2066F2542908:2024-02-04T00:41:58Z,18:20:00,18:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2066F2542908:2024-02-04T00:41:58Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2066F2542908:2024-02-04T00:41:58Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2070F3039046:2024-02-03T00:31:17Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2070F3039046:2024-02-03T00:31:17Z,22:38:00,22:38:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2071F2686035:2024-02-03T00:31:17Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F2686035:2024-02-03T00:31:17Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F2942248:2024-02-03T00:31:17Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F2942248:2024-02-03T00:31:17Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F3018762:2024-02-03T00:31:17Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F3018762:2024-02-03T00:31:17Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2074F2545605:2024-02-03T00:31:17Z,18:12:00,18:12:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F2545605:2024-02-03T00:31:17Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2074F2545605:2024-02-03T00:31:17Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2074F2545605:2024-02-03T00:31:17Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2074F3041004:2024-02-03T00:31:17Z,18:12:00,18:12:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F3041004:2024-02-03T00:31:17Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87142109,1,,0,0,
OCESN2074F3041004:2024-02-03T00:31:17Z,19:28:00,19:31:00,StopPoint:OCETGV INOUI-87171926,2,,0,0,
OCESN2074F3041004:2024-02-03T00:31:17Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2077F2941260:2024-02-03T00:31:17Z,18:53:00,18:53:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F2941260:2024-02-03T00:31:17Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2077F2993204:2024-02-03T00:31:17Z,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F2993204:2024-02-03T00:31:17Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2086F3038717:2024-02-03T00:31:17Z,10:47:00,10:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3038717:2024-02-03T00:31:17Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2086F3039008:2024-02-03T00:31:17Z,10:47:00,10:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3039008:2024-02-03T00:31:17Z,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2086F3039009:2024-02-03T00:31:17Z,10:47:00,10:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3039009:2024-02-03T00:31:17Z,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2202F2573221:2024-02-06T00:30:41Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F2573221:2024-02-06T00:30:41Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2202F2941903:2024-01-17T00:56:31Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2202F2941903:2024-01-17T00:56:31Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,06:47:00,06:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F2584601:2023-10-18T00:42:09Z,07:13:00,07:16:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,07:48:00,07:52:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,08:14:00,08:17:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,08:39:00,08:42:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,09:11:00,09:21:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87725002,6,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,10:56:00,11:05:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87775007,8,,0,0,
OCESN2203F2584601:2023-10-18T00:42:09Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,9,,1,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,06:47:00,06:47:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2203F3046031:2024-02-08T00:29:23Z,07:13:00,07:16:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,07:48:00,07:52:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,08:14:00,08:17:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,08:39:00,08:42:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,09:11:00,09:21:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,09:53:00,09:56:00,StopPoint:OCETGV INOUI-87725002,6,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,10:56:00,11:02:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,12:21:00,12:24:00,StopPoint:OCETGV INOUI-87775007,8,,0,0,
OCESN2203F3046031:2024-02-08T00:29:23Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87773002,9,,1,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,13:57:00,13:57:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F2666430:2024-02-07T00:29:39Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,15:09:00,15:14:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,4,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,18:44:00,18:47:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,19:09:00,19:12:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,19:41:00,19:44:00,StopPoint:OCETGV INOUI-87182014,9,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,20:13:00,20:22:00,StopPoint:OCETGV INOUI-87212027,10,,0,0,
OCESN2204F2666430:2024-02-07T00:29:39Z,21:09:00,21:09:00,StopPoint:OCETGV INOUI-87192039,11,,1,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,13:57:00,13:57:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN2204F2895637:2024-02-07T00:29:39Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,15:09:00,15:14:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,15:50:00,16:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87725689,4,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,17:40:00,17:50:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,18:17:00,18:22:00,StopPoint:OCETGV INOUI-87300863,6,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,18:44:00,18:47:00,StopPoint:OCETGV INOUI-87300822,7,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,19:09:00,19:12:00,StopPoint:OCETGV INOUI-87182063,8,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,19:41:00,19:44:00,StopPoint:OCETGV INOUI-87182014,9,,0,0,
OCESN2204F2895637:2024-02-07T00:29:39Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87212027,10,,1,0,
OCESN2210F2653970:2024-02-06T00:30:41Z,10:58:00,10:58:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2210F2653970:2024-02-06T00:30:41Z,12:22:00,12:22:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2214F2542962:2023-12-22T00:50:14Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2214F2542962:2023-12-22T00:50:14Z,16:41:00,16:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2214F2982135:2024-01-11T00:47:22Z,15:05:00,15:05:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2214F2982135:2024-01-11T00:47:22Z,16:31:00,16:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2223F1814416:2023-12-21T00:50:45Z,17:38:00,17:38:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2223F1814416:2023-12-21T00:50:45Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2223F3017826:2024-02-06T00:30:41Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2223F3017826:2024-02-06T00:30:41Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2223F3018702:2024-02-06T00:30:41Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2223F3018702:2024-02-06T00:30:41Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2226F2940738:2024-02-06T00:30:41Z,19:42:00,19:42:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2226F2940738:2024-02-06T00:30:41Z,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2226F2940738:2024-02-06T00:30:41Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2226F2940739:2024-02-06T00:30:41Z,19:42:00,19:42:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2226F2940739:2024-02-06T00:30:41Z,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2226F2940739:2024-02-06T00:30:41Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2237F2545389:2023-12-22T00:50:14Z,09:01:00,09:01:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2237F2545389:2023-12-22T00:50:14Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2237F2545389:2023-12-22T00:50:14Z,10:50:00,10:50:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2237F2574456:2024-02-03T00:31:17Z,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2237F2574456:2024-02-03T00:31:17Z,10:12:00,10:15:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2237F2574456:2024-02-03T00:31:17Z,10:50:00,10:50:00,StopPoint:OCETGV INOUI-87141002,2,,1,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2853744:2024-02-03T00:31:17Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,6,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,17:56:00,18:04:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,19:11:00,19:15:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,19:45:00,19:59:00,StopPoint:OCETGV INOUI-87751008,9,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,20:41:00,20:45:00,StopPoint:OCETGV INOUI-87755009,10,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,21:18:00,21:21:00,StopPoint:OCETGV INOUI-87755447,11,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87757526,12,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,22:00:00,22:04:00,StopPoint:OCETGV INOUI-87757625,13,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,22:12:00,22:15:00,StopPoint:OCETGV INOUI-87757674,14,,0,0,
OCESN2239F2853744:2024-02-03T00:31:17Z,22:28:00,22:28:00,StopPoint:OCETGV INOUI-87756056,15,,1,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2853745:2024-01-19T00:33:37Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,6,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,17:56:00,18:04:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,19:11:00,19:15:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,19:45:00,19:59:00,StopPoint:OCETGV INOUI-87751008,9,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,20:41:00,20:45:00,StopPoint:OCETGV INOUI-87755009,10,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,21:16:00,21:19:00,StopPoint:OCETGV INOUI-87755447,11,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87757526,12,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,22:00:00,22:04:00,StopPoint:OCETGV INOUI-87757625,13,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,22:12:00,22:15:00,StopPoint:OCETGV INOUI-87757674,14,,0,0,
OCESN2239F2853745:2024-01-19T00:33:37Z,22:28:00,22:28:00,StopPoint:OCETGV INOUI-87756056,15,,1,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2853746:2024-01-19T00:33:37Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,6,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,17:56:00,18:04:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,19:11:00,19:15:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,19:45:00,19:59:00,StopPoint:OCETGV INOUI-87751008,9,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,20:41:00,20:45:00,StopPoint:OCETGV INOUI-87755009,10,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,21:16:00,21:19:00,StopPoint:OCETGV INOUI-87755447,11,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87757526,12,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,22:00:00,22:04:00,StopPoint:OCETGV INOUI-87757625,13,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,22:12:00,22:15:00,StopPoint:OCETGV INOUI-87757674,14,,0,0,
OCESN2239F2853746:2024-01-19T00:33:37Z,22:28:00,22:28:00,StopPoint:OCETGV INOUI-87756056,15,,1,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2853943:2024-02-07T00:29:39Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,6,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,17:56:00,18:04:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,19:32:00,19:35:00,StopPoint:OCETGV INOUI-87319012,9,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,19:47:00,19:59:00,StopPoint:OCETGV INOUI-87751008,10,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,20:41:00,20:45:00,StopPoint:OCETGV INOUI-87755009,11,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,21:16:00,21:19:00,StopPoint:OCETGV INOUI-87755447,12,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87757526,13,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,22:00:00,22:04:00,StopPoint:OCETGV INOUI-87757625,14,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,22:12:00,22:15:00,StopPoint:OCETGV INOUI-87757674,15,,0,0,
OCESN2239F2853943:2024-02-07T00:29:39Z,22:28:00,22:28:00,StopPoint:OCETGV INOUI-87756056,16,,1,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2853944:2024-01-12T00:36:54Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,6,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,17:56:00,18:04:00,StopPoint:OCETGV INOUI-87723197,7,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87318964,8,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,19:32:00,19:35:00,StopPoint:OCETGV INOUI-87319012,9,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,19:47:00,19:59:00,StopPoint:OCETGV INOUI-87751008,10,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,20:41:00,20:45:00,StopPoint:OCETGV INOUI-87755009,11,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,21:16:00,21:19:00,StopPoint:OCETGV INOUI-87755447,12,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,21:35:00,21:38:00,StopPoint:OCETGV INOUI-87757526,13,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,22:00:00,22:04:00,StopPoint:OCETGV INOUI-87757625,14,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,22:12:00,22:15:00,StopPoint:OCETGV INOUI-87757674,15,,0,0,
OCESN2239F2853944:2024-01-12T00:36:54Z,22:28:00,22:28:00,StopPoint:OCETGV INOUI-87756056,16,,1,0,
OCESN2239F2883661:2024-02-02T00:30:07Z,13:37:00,13:37:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2239F2883661:2024-02-02T00:30:07Z,14:02:00,14:05:00,StopPoint:OCETGV INOUI-87182014,1,,0,0,
OCESN2239F2883661:2024-02-02T00:30:07Z,14:36:00,14:40:00,StopPoint:OCETGV INOUI-87182063,2,,0,0,
OCESN2239F2883661:2024-02-02T00:30:07Z,15:02:00,15:06:00,StopPoint:OCETGV INOUI-87300822,3,,0,0,
OCESN2239F2883661:2024-02-02T00:30:07Z,15:29:00,15:36:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2239F2883661:2024-02-02T00:30:07Z,16:04:00,16:20:00,StopPoint:OCETGV INOUI-87713040,5,,0,0,
